Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,Latitudes,Longitudes
1003515,Baoding,"Baoding,Hebei,China",20165,CN,City,Active,38.85111,115.49028
1003517,Enshi,"Enshi,Hubei,China",20179,CN,City,Active,30.3,109.48333
1003520,Huanggang,"Huanggang,Hubei,China",20179,CN,City,Active,30.45,114.8
1003521,Huangshi,"Huangshi,Hubei,China",20179,CN,City,Active,27.7516,116.77425
1003522,Jingmen,"Jingmen,Hubei,China",20179,CN,City,Active,31.03361,112.20472
1003530,Shiyan,"Shiyan,Hubei,China",20179,CN,City,Active,32.56667,110.78333
1003533,Wuhan,"Wuhan,Hubei,China",20179,CN,City,Active,32.22445,120.23268
1003534,Xiangyang,"Xiangyang,Hubei,China",20179,CN,City,Active,34.33194,108.50444
1003535,Xianning,"Xianning,Hubei,China",20179,CN,City,Active,29.88333,114.21667
1003537,Xiaogan,"Xiaogan,Hubei,China",20179,CN,City,Active,31.1758,104.38251
1003538,Yichang,"Yichang,Hubei,China",20179,CN,City,Active,30.71444,111.28472
1003540,Changde,"Changde,Hunan,China",20180,CN,City,Active,29.34664,101.33065
1003541,Changsha,"Changsha,Hunan,China",20180,CN,City,Active,18.80921,110.01666
1003542,Chenzhou,"Chenzhou,Hunan,China",20180,CN,City,Active,30.76667,117.51667
1003544,Hengyang,"Hengyang,Hunan,China",20180,CN,City,Active,26.88946,112.61888
1003545,Huaihua,"Huaihua,Hunan,China",20180,CN,City,Active,27.54944,109.95917
1003550,Loudi,"Loudi,Hunan,China",20180,CN,City,Active,27.73444,111.99444
1003551,Shaoyang,"Shaoyang,Hunan,China",20180,CN,City,Active,22.32627,112.6976
1003552,Xiangtan,"Xiangtan,Hunan,China",20180,CN,City,Active,27.85,112.9
1003553,Yiyang,"Yiyang,Hunan,China",20180,CN,City,Active,28.58917,112.32833
1003554,Yueyang,"Yueyang,Hunan,China",20180,CN,City,Active,29.37455,113.09481
1003555,Zhuzhou,"Zhuzhou,Hunan,China",20180,CN,City,Active,26.16966,117.51275
1003556,Chaozhou,"Chaozhou,Guangdong,China",20181,CN,City,Active,23.65396,116.62262
1003557,Dongguan,"Dongguan,Guangdong,China",20181,CN,City,Active,30.78007,106.27519
1003558,Foshan,"Foshan,Guangdong,China",20181,CN,City,Active,30.01945,120.1482
1003559,Guangzhou,"Guangzhou,Guangdong,China",20181,CN,City,Active,27.38164,114.13426
1003560,Heyuan,"Heyuan,Guangdong,China",20181,CN,City,Active,26.14552,116.94865
1003562,Huizhou,"Huizhou,Guangdong,China",20181,CN,City,Active,26.33982,118.25065
1003563,Jiangmen,"Jiangmen,Guangdong,China",20181,CN,City,Active,28.4452,105.33396
1003564,Jieyang,"Jieyang,Guangdong,China",20181,CN,City,Active,30.26007,113.41534
1003565,Maoming,"Maoming,Guangdong,China",20181,CN,City,Active,22.07113,110.90714
1003567,Qingyuan,"Qingyuan,Guangdong,China",20181,CN,City,Active,27.47086,116.6473
1003568,Shantou,"Shantou,Guangdong,China",20181,CN,City,Active,27.31619,119.70022
1003569,Shanwei,"Shanwei,Guangdong,China",20181,CN,City,Active,19.15017,109.91501
1003570,Shaoguan,"Shaoguan,Guangdong,China",20181,CN,City,Active,32.60935,119.51073
1003571,Shenzhen,"Shenzhen,Guangdong,China",20181,CN,City,Active,31.71778,121.2937
1003574,Yangjiang,"Yangjiang,Guangdong,China",20181,CN,City,Active,30.04748,120.6104
1003575,Yunfu,"Yunfu,Guangdong,China",20181,CN,City,Active,28.63333,104.38333
1003576,Zhanjiang,"Zhanjiang,Guangdong,China",20181,CN,City,Active,22.90139,109.79083
1003577,Zhaoqing,"Zhaoqing,Guangdong,China",20181,CN,City,Active,23.05116,112.45972
1003578,Zhuhai,"Zhuhai,Guangdong,China",20181,CN,City,Active,28.49505,104.93215
1003580,Guilin,"Guilin,Guangxi,China",20182,CN,City,Active,25.6745,108.738
1003581,Liuzhou,"Liuzhou,Guangxi,China",20182,CN,City,Active,29.84061,118.18135
1003582,Nanning,"Nanning,Guangxi,China",20182,CN,City,Active,22.29308,112.81893
1003583,Wuzhou,"Wuzhou,Guangxi,China",20182,CN,City,Active,28.06417,115.3476
1003585,Yulin,"Yulin,Guangxi,China",20182,CN,City,Active,22.63333,110.15
1003587,Haikou,"Haikou,Hainan,China",20183,CN,City,Active,40.61418,120.79956
1003591,Chongqing,"Chongqing,Chongqing,China",20184,CN,City,Active,45.88029,127.13373
1003592,Chengdu,"Chengdu,Sichuan,China",20185,CN,City,Active,26.36828,115.34289
1003593,Deyang,"Deyang,Sichuan,China",20185,CN,City,Active,24.68889,115.27472
1003595,Leshan,"Leshan,Sichuan,China",20185,CN,City,Active,29.56228,103.76386
1003596,Luzhou,"Luzhou,Sichuan,China",20185,CN,City,Active,29.79994,115.0332
1003598,Mianyang,"Mianyang,Sichuan,China",20185,CN,City,Active,30.3708,113.44294
1003599,Nanchong,"Nanchong,Sichuan,China",20185,CN,City,Active,27.63504,111.05304
1003600,Neijiang,"Neijiang,Sichuan,China",20185,CN,City,Active,29.52916,117.15801
1003601,Panzhihua,"Panzhihua,Sichuan,China",20185,CN,City,Active,22.8631,103.937
1003603,Zigong,"Zigong,Sichuan,China",20185,CN,City,Active,29.34162,104.77689
1003605,Guiyang,"Guiyang,Guizhou,China",20186,CN,City,Active,27.18278,118.47278
1003606,Liupanshui,"Liupanshui,Guizhou,China",20186,CN,City,Active,26.59444,104.83333
1003607,Zunyi,"Zunyi,Guizhou,China",20186,CN,City,Active,27.68667,106.90722
1003608,Chuxiong,"Chuxiong,Yunnan,China",20187,CN,City,Active,25.03639,101.54556
1003609,Dali,"Dali,Yunnan,China",20187,CN,City,Active,25.58474,100.21229
1003610,Kunming,"Kunming,Yunnan,China",20187,CN,City,Active,25.03889,102.71833
1003614,Qujing,"Qujing,Yunnan,China",20187,CN,City,Active,25.48333,103.78333
1003615,Yuxi,"Yuxi,Yunnan,China",20187,CN,City,Active,25.66895,116.20482
1003616,Lhasa,"Lhasa,Tibet,China",20188,CN,City,Active,29.65,91.1
1003618,Baoji,"Baoji,Shaanxi,China",20189,CN,City,Active,31.63427,113.01175
1003619,Datong,"Datong,Shanxi,China",20166,CN,City,Active,40.09361,113.29139
1003621,Weinan,"Weinan,Shaanxi,China",20189,CN,City,Active,34.68028,105.63861
1003622,Xi'an,"Xi'an,Shaanxi,China",20189,CN,City,Active,28.72639,121.51639
1003623,Xianyang,"Xianyang,Shaanxi,China",20189,CN,City,Active,25.48107,117.75365
1003624,Yan'an,"Yan'an,Shaanxi,China",20189,CN,City,Active,26.78912,118.26679
1003627,Jiayuguan,"Jiayuguan,Gansu,China",20190,CN,City,Active,39.81121,98.28618
1003628,Jiuquan,"Jiuquan,Gansu,China",20190,CN,City,Active,24.3027,108.165
1003629,Lanzhou,"Lanzhou,Gansu,China",20190,CN,City,Active,23.08964,112.73373
1003630,Tianshui,"Tianshui,Gansu,China",20190,CN,City,Active,23.34056,111.80889
1003631,Wuwei,"Wuwei,Gansu,China",20190,CN,City,Active,26.6772,117.20318
1003633,Xining,"Xining,Qinghai,China",20191,CN,City,Active,28.51541,103.60934
1003634,Guyuan,"Guyuan,Ningxia,China",20192,CN,City,Active,26.50948,118.49127
1003636,Shizuishan,"Shizuishan,Ningxia,China",20192,CN,City,Active,39.23333,106.76944
1003637,Wuzhong,"Wuzhong,Ningxia,China",20192,CN,City,Active,29.74213,106.69076
1003638,Yinchuan,"Yinchuan,Ningxia,China",20192,CN,City,Active,24.8681,99.1486
1003639,Changji,"Changji,Xinjiang,China",20193,CN,City,Active,23.83694,113.77222
1003641,Urumqi,"Urumqi,Xinjiang,China",20193,CN,City,Active,43.80096,87.60046
1003652,Envigado,"Envigado,Antioquia,Colombia",20198,CO,City,Active,6.17591,-75.59174
1003653,Itagui,"Itagui,Antioquia,Colombia",20198,CO,City,Active,6.18461,-75.59913
1003654,Medellin,"Medellin,Antioquia,Colombia",20198,CO,City,Active,10.1,-75.26667
1003655,Barranquillita,"Barranquillita,Atlantico,Colombia",20199,CO,Neighborhood,Active,"",""
1003656,Cartagenita,"Cartagenita,Bolivar,Colombia",20200,CO,Neighborhood,Active,"",""
1003657,Manizales,"Manizales,Caldas,Colombia",20201,CO,City,Active,7.06361,-75.63778
1003658,Tocancipa,"Tocancipa,Cundinamarca,Colombia",20202,CO,City,Active,4.96531,-73.91301
1003659,Bogota,"Bogota,Bogota,Colombia",20203,CO,City,Active,13.33333,-81.35
1003660,Neiva,"Neiva,Huila,Colombia",20204,CO,City,Active,8.69787,-75.31902
1003661,Santa Marta,"Santa Marta,Magdalena,Colombia",21290,CO,Neighborhood,Active,"",""
1003662,Villavicencio,"Villavicencio,Meta,Colombia",20205,CO,City,Active,8.19885,-76.02632
1003663,Pasto,"Pasto,Narino,Colombia",20206,CO,City,Active,1.21361,-77.28111
1003664,San Francisco,"San Francisco,Putumayo,Colombia",20207,CO,City,Active,1.17644,-76.87838
1003665,Pereira,"Pereira,Risaralda,Colombia",20208,CO,City,Active,9.3111,-75.65596
1003666,Bucaramanga,"Bucaramanga,Santander Department,Colombia",20209,CO,City,Active,8.78833,-76.03556
1003667,Buenaventura,"Buenaventura,Valle del Cauca,Colombia",20211,CO,City,Active,3.8801,-77.03116
1003668,Cali,"Cali,Valle del Cauca,Colombia",20211,CO,City,Active,9.40806,-74.03028
1003669,Popayan,"Popayan,Cauca Department,Colombia",21511,CO,City,Active,6.34662,-75.70848
1003670,Yumbo,"Yumbo,Valle del Cauca,Colombia",20211,CO,City,Active,3.58234,-76.49146
1003704,Ceske Budejovice,"Ceske Budejovice,South Bohemian Region,Czech Republic",20218,CZ,City,Active,48.97447,14.47434
1003705,Cesky Krumlov,"Cesky Krumlov,South Bohemian Region,Czech Republic",20218,CZ,City,Active,48.81091,14.31521
1003706,Jindrichuv Hradec,"Jindrichuv Hradec,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.14404,15.00301
1003707,Milevsko,"Milevsko,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.45089,14.36
1003708,Pelhrimov,"Pelhrimov,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.43134,15.22336
1003709,Pisek,"Pisek,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.3088,14.1475
1003710,Pilsen,"Pilsen,Plzen Region,Czech Republic",21501,CZ,City,Active,49.74747,13.37759
1003711,Prachatice,"Prachatice,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.01292,13.99752
1003712,Sezimovo Usti,"Sezimovo Usti,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.38519,14.6848
1003713,Strakonice,"Strakonice,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.26141,13.90237
1003714,Tabor,"Tabor,South Bohemian Region,Czech Republic",20218,CZ,City,Active,49.41441,14.6578
1003715,Blansko,"Blansko,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.36304,16.64446
1003716,Breclav,"Breclav,South Moravian Region,Czech Republic",20219,CZ,City,Active,48.75897,16.88203
1003717,Brno,"Brno,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.19522,16.60796
1003718,Bystrice pod Hostynem,"Bystrice pod Hostynem,Zlin Region,Czech Republic",21505,CZ,City,Active,49.39924,17.67401
1003719,Hodonin,"Hodonin,South Moravian Region,Czech Republic",20219,CZ,City,Active,48.84893,17.13244
1003720,Holesov,"Holesov,Zlin Region,Czech Republic",21505,CZ,City,Active,49.33331,17.57832
1003721,Hustopece,"Hustopece,South Moravian Region,Czech Republic",20219,CZ,City,Active,48.94085,16.73762
1003722,Ivancice,"Ivancice,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.10144,16.37752
1003723,Jihlava,"Jihlava,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.3961,15.59124
1003724,Konice,"Konice,Olomouc Region,Czech Republic",21499,CZ,City,Active,49.5903,16.88911
1003725,Kromeriz,"Kromeriz,Zlin Region,Czech Republic",21505,CZ,City,Active,49.29785,17.39312
1003726,Kunovice,"Kunovice,Zlin Region,Czech Republic",21505,CZ,City,Active,49.04499,17.47011
1003727,Kurim,"Kurim,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.29852,16.53144
1003728,Kyjov,"Kyjov,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.44344,15.88155
1003729,Mikulov,"Mikulov,South Moravian Region,Czech Republic",20219,CZ,City,Active,48.80556,16.6378
1003730,Moravske Budejovice,"Moravske Budejovice,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.05209,15.80864
1003731,Otrokovice,"Otrokovice,Zlin Region,Czech Republic",21505,CZ,City,Active,49.20934,17.53944
1003732,Polna,"Polna,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.487,15.71881
1003733,Prostejov,"Prostejov,Olomouc Region,Czech Republic",21499,CZ,City,Active,49.47188,17.11184
1003734,Rajec-Jestrebi,"Rajec-Jestrebi,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.41094,16.63902
1003735,Slavkov u Brna,"Slavkov u Brna,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.15325,16.87649
1003736,Stare Mesto,"Stare Mesto,Zlin Region,Czech Republic",21505,CZ,City,Active,49.66992,18.36349
1003737,Trebic,"Trebic,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.21492,15.88166
1003738,Trest,"Trest,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.29092,15.48211
1003739,Uherske Hradiste,"Uherske Hradiste,Zlin Region,Czech Republic",21505,CZ,City,Active,49.06975,17.45969
1003740,Uhersky Brod,"Uhersky Brod,Zlin Region,Czech Republic",21505,CZ,City,Active,49.02513,17.64715
1003741,Velke Mezirici,"Velke Mezirici,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.35522,16.01224
1003742,Vyskov,"Vyskov,South Moravian Region,Czech Republic",20219,CZ,City,Active,49.27747,16.99897
1003743,Zdar nad Sazavou,"Zdar nad Sazavou,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.5,16.03333
1003744,Zlin,"Zlin,Zlin Region,Czech Republic",21505,CZ,City,Active,49.22645,17.67065
1003745,Znojmo,"Znojmo,South Moravian Region,Czech Republic",20219,CZ,City,Active,48.8555,16.0488
1003746,Ceska Kamenice,"Ceska Kamenice,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.7978,14.41767
1003747,Ceska Lipa,"Ceska Lipa,Liberec Region,Czech Republic",21497,CZ,City,Active,50.68551,14.53764
1003748,Chomutov,"Chomutov,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.46048,13.41779
1003749,Decin,"Decin,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.78215,14.21478
1003750,Duchcov,"Duchcov,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.60376,13.74621
1003752,Hranice,"Hranice,Olomouc Region,Czech Republic",21499,CZ,City,Active,50.30459,12.17577
1003753,Jablonec nad Nisou,"Jablonec nad Nisou,Liberec Region,Czech Republic",21497,CZ,City,Active,50.72431,15.17108
1003754,Liberec,"Liberec,Liberec Region,Czech Republic",21497,CZ,City,Active,50.76711,15.05619
1003755,Litomerice,"Litomerice,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.53348,14.1318
1003756,Louny,"Louny,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.35699,13.79667
1003757,Lovosice,"Lovosice,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.51504,14.05103
1003758,Most,"Most,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.50301,13.63617
1003760,Roudnice nad Labem,"Roudnice nad Labem,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.42528,14.26175
1003761,Roznov pod Radhostem,"Roznov pod Radhostem,Zlin Region,Czech Republic",21505,CZ,City,Active,49.45853,18.14302
1003762,Rumburk,"Rumburk,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.95151,14.55699
1003763,Steti,"Steti,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.45298,14.37421
1003764,Sumperk,"Sumperk,Olomouc Region,Czech Republic",21499,CZ,City,Active,49.96528,16.97061
1003765,Teplice,"Teplice,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.6404,13.82451
1003766,Usti nad Labem,"Usti nad Labem,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.6607,14.03227
1003767,Varnsdorf,"Varnsdorf,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.91154,14.61824
1003768,Zatec,"Zatec,Usti nad Labem Region,Czech Republic",21503,CZ,City,Active,50.32717,13.54577
1003769,Bridlicna,"Bridlicna,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.91167,17.37107
1003770,Cesky Tesin,"Cesky Tesin,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.74613,18.62613
1003771,Frydek-Mistek,"Frydek-Mistek,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.68333,18.35
1003772,Jesenik,"Jesenik,Olomouc Region,Czech Republic",21499,CZ,City,Active,50.22937,17.20464
1003773,Karvina,"Karvina,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.854,18.54169
1003774,Koprivnice,"Koprivnice,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.59947,18.1448
1003775,Krnov,"Krnov,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,50.08967,17.70385
1003776,Mohelnice,"Mohelnice,Olomouc Region,Czech Republic",21499,CZ,City,Active,49.48078,13.64169
1003777,Novy Bohumin,"Novy Bohumin,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.91254,18.35792
1003778,Novy Jicin,"Novy Jicin,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.59438,18.01028
1003779,Olomouc,"Olomouc,Olomouc Region,Czech Republic",21499,CZ,City,Active,49.59552,17.25175
1003780,Opava,"Opava,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.93866,17.90257
1003781,Orlova,"Orlova,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.84527,18.43011
1003782,Ostrava,"Ostrava,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.83465,18.28204
1003783,Prerov,"Prerov,Olomouc Region,Czech Republic",21499,CZ,City,Active,49.45511,17.4509
1003784,Trinec,"Trinec,Moravian-Silesian Region,Czech Republic",21498,CZ,City,Active,49.67763,18.67078
1003785,Valasske Mezirici,"Valasske Mezirici,Zlin Region,Czech Republic",21505,CZ,City,Active,49.47181,17.97113
1003786,Vsetin,"Vsetin,Zlin Region,Czech Republic",21505,CZ,City,Active,49.33871,17.99619
1003787,Benesov,"Benesov,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.78162,14.68697
1003788,Beroun,"Beroun,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.96382,14.072
1003789,Brandys nad Labem-Stara Boleslav,"Brandys nad Labem-Stara Boleslav,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.18709,14.66326
1003790,Caslav,"Caslav,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.91099,15.38972
1003791,Celakovice,"Celakovice,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.16038,14.75005
1003792,Dublovice,"Dublovice,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.67178,14.36089
1003793,Horovice,"Horovice,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.83597,13.90268
1003794,Kladno,"Kladno,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.14734,14.10285
1003795,Kolin,"Kolin,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.02814,15.20057
1003796,Kralupy nad Vltavou,"Kralupy nad Vltavou,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.24107,14.31149
1003797,Kutna Hora,"Kutna Hora,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.94839,15.26816
1003798,Melnik,"Melnik,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.3505,14.47411
1003799,Mlada Boleslav,"Mlada Boleslav,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.41135,14.90318
1003800,Mnichovice,"Mnichovice,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.93601,14.70907
1003801,Nymburk,"Nymburk,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.18605,15.04167
1003802,Porici nad Sazavou,"Porici nad Sazavou,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.83895,14.67446
1003803,Prague,"Prague,Prague,Czech Republic",21502,CZ,City,Active,50.08804,14.42076
1003804,Pribram,"Pribram,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.68988,14.01043
1003805,Rakovnik,"Rakovnik,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.1037,13.7334
1003806,Roztoky,"Roztoky,Rakovnik,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,50.02671,13.86787
1003808,Zruc nad Sazavou,"Zruc nad Sazavou,Central Bohemian Region,Czech Republic",21494,CZ,City,Active,49.7401,15.10606
1003809,Broumov,"Broumov,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.58566,16.33181
1003810,Ceska Trebova,"Ceska Trebova,Pardubice Region,Czech Republic",21500,CZ,City,Active,49.90436,16.44413
1003811,Chotebor,"Chotebor,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.72072,15.67018
1003812,Chrudim,"Chrudim,Pardubice Region,Czech Republic",21500,CZ,City,Active,49.95109,15.79558
1003813,Dobruska,"Dobruska,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.29201,16.16001
1003814,Dvur Kralove nad Labem,"Dvur Kralove nad Labem,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.43172,15.81402
1003815,Havlickuv Brod,"Havlickuv Brod,Vysocina Region,Czech Republic",21504,CZ,City,Active,49.60785,15.58069
1003816,Hlinsko,"Hlinsko,Pardubice Region,Czech Republic",21500,CZ,City,Active,49.49454,17.57914
1003817,Hradec Kralove,"Hradec Kralove,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.20923,15.83277
1003818,Jaromer,"Jaromer,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.3562,15.92136
1003819,Jicin,"Jicin,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.43723,15.35162
1003820,Lanskroun,"Lanskroun,Pardubice Region,Czech Republic",21500,CZ,City,Active,49.91217,16.6119
1003821,Litomysl,"Litomysl,Pardubice Region,Czech Republic",21500,CZ,City,Active,49.86809,16.31298
1003822,Lomnice nad Popelkou,"Lomnice nad Popelkou,Liberec Region,Czech Republic",21497,CZ,City,Active,50.53062,15.37341
1003823,Nachod,"Nachod,Hradec Kralove Region,Czech Republic",21495,CZ,City,Active,50.4167,16.16289
1003824,Pardubice,"Pardubice,Pardubice Region,Czech Republic",21500,CZ,City,Active,50.04075,15.77659
1003825,Policka,"Policka,Pardubice Region,Czech Republic",21500,CZ,City,Active,49.71465,16.26543
1003826,Prelouc,"Prelouc,Pardubice Region,Czech Republic",21500,CZ,City,Active,50.03985,15.56031
